-3.525019, -8.698390, -1.000000, 0.000000
-1.851274, -9.473989, 1.000000, 0.000000
-1.878275, -9.538574, 1.000000, 0.000000
-1.907178, -9.616472, 1.000000, 0.000000
-1.927525, -9.683452, 1.000000, 0.000000
-1.947872, -9.750432, 1.000000, 0.000000
-2.017388, -9.979759, 1.000000, 0.000000
-2.037042, -10.046945, 1.000000, 0.000000
-2.067893, -10.110856, 1.000000, 0.000000
-2.129807, -10.323690, 1.000000, 0.000000
-2.148200, -10.391232, 1.000000, 0.000000
-2.166592, -10.458775, 1.000000, 0.000000
-2.217928, -10.692734, 1.000000, 0.000000
-2.235869, -10.760398, 1.000000, 0.000000
-2.336767, -11.124534, 1.000000, 0.000000
-2.359219, -11.190837, 1.000000, 0.000000
-2.381672, -11.257141, 1.000000, 0.000000
-2.540451, -11.687941, 1.000000, 0.000000
-2.569964, -11.751417, 1.000000, 0.000000
-2.599477, -11.814894, 1.000000, 0.000000
-2.721748, -12.073474, 1.000000, 0.000000
-2.752911, -12.136157, 1.000000, 0.000000
-2.784073, -12.198840, 1.000000, 0.000000
-2.884902, -12.403443, 1.000000, 0.000000
-2.914802, -12.466738, 1.000000, 0.000000
-2.944701, -12.530034, 1.000000, 0.000000
-3.047147, -12.748440, 1.000000, 0.000000
-3.076114, -12.812168, 1.000000, 0.000000
-3.185416, -13.080356, 1.000000, 0.000000
-3.215307, -13.143655, 1.000000, 0.000000
-3.245197, -13.206954, 1.000000, 0.000000
-3.366347, -13.461382, 1.000000, 0.000000
-3.386892, -13.529310, 1.000000, 0.000000
-3.494361, -13.746774, 1.000000, 0.000000
-3.535971, -13.804263, 1.000000, 0.000000
-3.567134, -13.866946, 1.000000, 0.000000
-3.624733, -13.981390, 1.000000, 0.000000
-3.641269, -14.050404, 1.000000, 0.000000
-3.689733, -14.154668, 1.000000, 0.000000
-3.701277, -14.224690, 1.000000, 0.000000
-3.723864, -14.290948, 1.000000, 0.000000
-3.813353, -14.587998, 1.000000, 0.000000
-3.837133, -14.653838, 1.000000, 0.000000
