509.670085807934870, -2013.217219723091100, 1.000000000000000, 514.959254848564110, -2012.878559333247000, 1.000000000000000
509.570221857419370, -2011.657546422839200, 1.000000000000000, 514.859254848564090, -2011.316767875124500, 1.000000000000000
509.470359894150930, -2010.107638097034200, 1.000000000000000, 514.759254848564070, -2009.764723878631000, 1.000000000000000
509.370499951155980, -2008.567453850940600, 1.000000000000000, 514.659254848564160, -2008.222386270398400, 1.000000000000000
509.270642062074440, -2007.036952879733000, 1.000000000000000, 514.559254848564140, -2006.689714064826400, 1.000000000000000
509.170786261172680, -2005.516094468534200, 1.000000000000000, 514.459254848564110, -2005.166666364092400, 1.000000000000000
509.070932583356010, -2004.004837992437600, 1.000000000000000, 514.359254848564090, -2003.653202358144400, 1.000000000000000
508.971081064182210, -2002.503142916539200, 1.000000000000000, 514.259254848564070, -2002.149281324703200, 1.000000000000000
508.871231739874640, -2001.010968795968900, 1.000000000000000, 514.159254848564160, -2000.654862629263300, 1.000000000000000
508.771384647335760, -1999.528275275915100, 1.000000000000000, 514.059254848564140, -1999.169905725087100, 1.000000000000000
508.671539824161700, -1998.055022091666200, 1.000000000000000, 513.959254848564110, -1997.694370153214300, 1.000000000000000
508.571697308656440, -1996.591169068634100, 1.000000000000000, 513.859254848564090, -1996.228215542455500, 1.000000000000000
508.471857139846120, -1995.136676122389600, 1.000000000000000, 513.759254848564070, -1994.771401609393900, 1.000000000000000
508.372019357494650, -1993.691503258695500, 1.000000000000000, 513.659254848564160, -1993.323888158387000, 1.000000000000000
508.272184002118190, -1992.255610573533200, 1.000000000000000, 513.559254848564140, -1991.885635081559300, 1.000000000000000
508.172351115001790, -1990.828958253146500, 1.000000000000000, 513.459254848564110, -1990.456602358813400, 1.000000000000000
508.072520738214730, -1989.411506574068400, 1.000000000000000, 513.359254848564090, -1989.036750057822500, 1.000000000000000
507.972692914627370, -1988.003215903158000, 1.000000000000000, 513.259254848564070, -1987.626038334032300, 1.000000000000000
507.872867687927680, -1986.604046697636000, 1.000000000000000, 513.159254848564160, -1986.224427430662400, 1.000000000000000
507.773045102638040, -1985.213959505114600, 1.000000000000000, 513.059254848564140, -1984.831877678700900, 1.000000000000000
507.673225204133590, -1983.832914963642900, 1.000000000000000, 512.959254848564110, -1983.448349496912000, 1.000000000000000
507.573408038659750, -1982.460873801736900, 1.000000000000000, 512.859254848564090, -1982.073803391831900, 1.000000000000000
507.473593653350350, -1981.097796838418400, 1.000000000000000, 512.759254848564070, -1980.708199957768600, 1.000000000000000
507.373782096246940, -1979.743644983253900, 1.000000000000000, 512.659254848564160, -1979.351499876804600, 1.000000000000000
507.273973416317180, -1978.398379236387000, 1.000000000000000, 512.559254848564140, -1978.003663918790200, 1.000000000000000
507.174167663475430, -1977.061960688585300, 1.000000000000000, 512.459254848564110, -1976.664652941352600, 1.000000000000000
507.074364888602130, -1975.734350521275000, 1.000000000000000, 512.359254848564090, -1975.334427889890300, 1.000000000000000
506.974565143564860, -1974.415510006580700, 1.000000000000000, 512.259254848564070, -1974.012949797573800, 1.000000000000000
506.874768481239020, -1973.105400507369000, 1.000000000000000, 512.159254848564160, -1972.700179785348400, 1.000000000000000
506.774974955529160, -1971.803983477282100, 1.000000000000000, 512.059254848564140, -1971.396079061926700, 1.000000000000000
506.675184621391680, -1970.511220460789000, 1.000000000000000, 511.959254848564110, -1970.100608923798500, 1.000000000000000
506.575397534856680, -1969.227073093221600, 1.000000000000000, 511.859254848564090, -1968.813730755225200, 1.000000000000000
506.475613753051390, -1967.951503100819800, 1.000000000000000, 511.759254848564130, -1967.535406028240500, 1.000000000000000
506.375833334223560, -1966.684472300771600, 1.000000000000000, 511.659254848564100, -1966.265596302648900, 1.000000000000000
506.276056337765680, -1965.425942601263400, 1.000000000000000, 511.559254848564140, -1965.004263226030400, 1.000000000000000
506.176282824239480, -1964.175876001516800, 1.000000000000000, 511.459254848564110, -1963.751368533734400, 1.000000000000000
506.076512855401460, -1962.934234591841700, 1.000000000000000, 511.359254848564090, -1962.506874048885000, 1.000000000000000
505.976746494228680, -1961.700980553677700, 1.000000000000000, 511.259254848564130, -1961.270741682379400, 1.000000000000000
505.876983804944870, -1960.476076159640100, 1.000000000000000, 511.159254848564100, -1960.042933432884200, 1.000000000000000
505.777224853047980, -1959.259483773571200, 1.000000000000000, 511.059254848564140, -1958.823411386841800, 1.000000000000000
505.677469705337610, -1958.051165850583600, 1.000000000000000, 510.959254848564110, -1957.612137718464500, 1.000000000000000
505.577718429943390, -1956.851084937113000, 1.000000000000000, 510.859254848564090, -1956.409074689739100, 1.000000000000000
505.477971096354170, -1955.659203670965800, 1.000000000000000, 510.759254848564130, -1955.214184650424600, 1.000000000000000
505.378227775447390, -1954.475484781367200, 1.000000000000000, 510.659254848564100, -1954.027430038051100, 1.000000000000000
505.278488539519800, -1953.299891089016500, 1.000000000000000, 510.559254848564140, -1952.848773377923000, 1.000000000000000
505.178753462318410, -1952.132385506133200, 1.000000000000000, 510.459254848564110, -1951.678177283115200, 1.000000000000000
505.079022619072480, -1950.972931036514600, 1.000000000000000, 510.359254848564090, -1950.515604454477200, 1.000000000000000
504.979296086526120, -1949.821490775586000, 1.000000000000000, 510.259254848564130, -1949.361017680630500, 1.000000000000000
504.879573942971260, -1948.678027910452100, 1.000000000000000, 510.159254848564100, -1948.214379837967700, 1.000000000000000
504.779856268282690, -1947.542505719957500, 1.000000000000000, 510.059254848564140, -1947.075653890656000, 1.000000000000000
